service_id,date,exception_type
20-Weekday-1-19WINT-1111100,20190415,1
20-Weekday-1-19WINT-1111100,20190416,1
20-Weekday-1-19WINT-1111100,20190417,1
20-Weekday-1-19WINT-1111100,20190418,1
20-Weekday-1-19WINT-1111100,20190423,1
20-Weekday-1-19WINT-1111100,20190424,1
20-Weekday-1-19WINT-1111100,20190425,1
20-Weekday-1-19WINT-1111100,20190426,1
20-Weekday-1-19WINT-1111100,20190412,1
20-Weekday-1-19WINT-1111100,20190422,1
21-Saturday-2-19SPRI-0000010,20190504,1
21-Saturday-2-19SPRI-0000010,20190511,1
21-Saturday-2-19SPRI-0000010,20190518,1
21-Saturday-2-19SPRI-0000010,20190525,1
21-Saturday-2-19SPRI-0000010,20190601,1
21-Saturday-2-19SPRI-0000010,20190608,1
21-Saturday-2-19SPRI-0000010,20190615,1
21-Saturday-2-19SPRI-0000010,20190622,1
21-Saturday-2-19WINT-0000010,20190413,1
21-Saturday-2-19WINT-0000010,20190420,1
21-Saturday-2-19WINT-0000010,20190427,1
21-Weekday-3-19SPRI-0001000,20190502,1
21-Weekday-3-19SPRI-0001000,20190509,1
21-Weekday-3-19SPRI-0001000,20190516,1
21-Weekday-3-19SPRI-0001000,20190523,1
21-Weekday-3-19SPRI-0001000,20190530,1
21-Weekday-3-19SPRI-0001000,20190606,1
21-Weekday-3-19SPRI-0001000,20190613,1
21-Weekday-3-19SPRI-0001000,20190620,1
21-Weekday-3-19SPRI-1111100,20190429,1
21-Weekday-3-19SPRI-1111100,20190430,1
21-Weekday-3-19SPRI-1111100,20190501,1
21-Weekday-3-19SPRI-1111100,20190502,1
21-Weekday-3-19SPRI-1111100,20190503,1
21-Weekday-3-19SPRI-1111100,20190506,1
21-Weekday-3-19SPRI-1111100,20190507,1
21-Weekday-3-19SPRI-1111100,20190508,1
21-Weekday-3-19SPRI-1111100,20190509,1
21-Weekday-3-19SPRI-1111100,20190510,1
21-Weekday-3-19SPRI-1111100,20190513,1
21-Weekday-3-19SPRI-1111100,20190514,1
21-Weekday-3-19SPRI-1111100,20190515,1
21-Weekday-3-19SPRI-1111100,20190516,1
21-Weekday-3-19SPRI-1111100,20190517,1
21-Weekday-3-19SPRI-1111100,20190520,1
21-Weekday-3-19SPRI-1111100,20190521,1
21-Weekday-3-19SPRI-1111100,20190522,1
21-Weekday-3-19SPRI-1111100,20190523,1
21-Weekday-3-19SPRI-1111100,20190524,1
21-Weekday-3-19SPRI-1111100,20190527,1
21-Weekday-3-19SPRI-1111100,20190528,1
21-Weekday-3-19SPRI-1111100,20190529,1
21-Weekday-3-19SPRI-1111100,20190530,1
21-Weekday-3-19SPRI-1111100,20190531,1
21-Weekday-3-19SPRI-1111100,20190603,1
21-Weekday-3-19SPRI-1111100,20190604,1
21-Weekday-3-19SPRI-1111100,20190605,1
21-Weekday-3-19SPRI-1111100,20190606,1
21-Weekday-3-19SPRI-1111100,20190607,1
21-Weekday-3-19SPRI-1111100,20190610,1
21-Weekday-3-19SPRI-1111100,20190611,1
21-Weekday-3-19SPRI-1111100,20190612,1
21-Weekday-3-19SPRI-1111100,20190613,1
21-Weekday-3-19SPRI-1111100,20190614,1
21-Weekday-3-19SPRI-1111100,20190617,1
21-Weekday-3-19SPRI-1111100,20190618,1
21-Weekday-3-19SPRI-1111100,20190619,1
21-Weekday-3-19SPRI-1111100,20190620,1
21-Weekday-3-19SPRI-1111100,20190621,1
21-Weekday-3-19WINT-1111100,20190408,1
21-Weekday-3-19WINT-1111100,20190409,1
21-Weekday-3-19WINT-1111100,20190410,1
21-Weekday-3-19WINT-1111100,20190411,1
21-Weekday-3-19WINT-1111100,20190415,1
21-Weekday-3-19WINT-1111100,20190416,1
21-Weekday-3-19WINT-1111100,20190417,1
21-Weekday-3-19WINT-1111100,20190418,1
21-Weekday-3-19WINT-1111100,20190423,1
21-Weekday-3-19WINT-1111100,20190424,1
21-Weekday-3-19WINT-1111100,20190425,1
21-Weekday-3-19WINT-1111100,20190426,1
21-Weekday-3-19WINT-1111100,20190412,1
21-Weekday-3-19WINT-1111100,20190422,1
22-Saturday-1-19SPRI-0000010,20190504,1
22-Saturday-1-19SPRI-0000010,20190511,1
22-Saturday-1-19SPRI-0000010,20190518,1
22-Saturday-1-19SPRI-0000010,20190525,1
22-Saturday-1-19SPRI-0000010,20190601,1
22-Saturday-1-19SPRI-0000010,20190608,1
22-Saturday-1-19SPRI-0000010,20190615,1
22-Saturday-1-19SPRI-0000010,20190622,1
22-Saturday-1-19WINT-0000010,20190413,1
22-Saturday-1-19WINT-0000010,20190420,1
22-Saturday-1-19WINT-0000010,20190427,1
22-Sunday-1-19SPRI-0000001,20190505,1
22-Sunday-1-19SPRI-0000001,20190512,1
22-Sunday-1-19SPRI-0000001,20190519,1
22-Sunday-1-19SPRI-0000001,20190526,1
22-Sunday-1-19SPRI-0000001,20190602,1
22-Sunday-1-19SPRI-0000001,20190609,1
22-Sunday-1-19SPRI-0000001,20190616,1
22-Sunday-1-19SPRI-0000001,20190623,1
22-Sunday-1-19WINT-0000001,20190414,1
22-Sunday-1-19WINT-0000001,20190419,1
22-Sunday-1-19WINT-0000001,20190421,1
22-Sunday-1-19WINT-0000001,20190428,1
22-Weekday-2-19SPRI-1111100,20190429,1
22-Weekday-2-19SPRI-1111100,20190430,1
22-Weekday-2-19SPRI-1111100,20190501,1
22-Weekday-2-19SPRI-1111100,20190502,1
22-Weekday-2-19SPRI-1111100,20190503,1
22-Weekday-2-19SPRI-1111100,20190506,1
22-Weekday-2-19SPRI-1111100,20190507,1
22-Weekday-2-19SPRI-1111100,20190508,1
22-Weekday-2-19SPRI-1111100,20190509,1
22-Weekday-2-19SPRI-1111100,20190510,1
22-Weekday-2-19SPRI-1111100,20190513,1
22-Weekday-2-19SPRI-1111100,20190514,1
22-Weekday-2-19SPRI-1111100,20190515,1
22-Weekday-2-19SPRI-1111100,20190516,1
22-Weekday-2-19SPRI-1111100,20190517,1
22-Weekday-2-19SPRI-1111100,20190520,1
22-Weekday-2-19SPRI-1111100,20190521,1
22-Weekday-2-19SPRI-1111100,20190522,1
22-Weekday-2-19SPRI-1111100,20190523,1
22-Weekday-2-19SPRI-1111100,20190524,1
22-Weekday-2-19SPRI-1111100,20190527,1
22-Weekday-2-19SPRI-1111100,20190528,1
22-Weekday-2-19SPRI-1111100,20190529,1
22-Weekday-2-19SPRI-1111100,20190530,1
22-Weekday-2-19SPRI-1111100,20190531,1
22-Weekday-2-19SPRI-1111100,20190603,1
22-Weekday-2-19SPRI-1111100,20190604,1
22-Weekday-2-19SPRI-1111100,20190605,1
22-Weekday-2-19SPRI-1111100,20190606,1
22-Weekday-2-19SPRI-1111100,20190607,1
22-Weekday-2-19SPRI-1111100,20190610,1
22-Weekday-2-19SPRI-1111100,20190611,1
22-Weekday-2-19SPRI-1111100,20190612,1
22-Weekday-2-19SPRI-1111100,20190613,1
22-Weekday-2-19SPRI-1111100,20190614,1
22-Weekday-2-19SPRI-1111100,20190617,1
22-Weekday-2-19SPRI-1111100,20190618,1
22-Weekday-2-19SPRI-1111100,20190619,1
22-Weekday-2-19SPRI-1111100,20190620,1
22-Weekday-2-19SPRI-1111100,20190621,1
22-Weekday-2-19WINT-1111100,20190408,1
22-Weekday-2-19WINT-1111100,20190409,1
22-Weekday-2-19WINT-1111100,20190410,1
22-Weekday-2-19WINT-1111100,20190411,1
22-Weekday-2-19WINT-1111100,20190415,1
22-Weekday-2-19WINT-1111100,20190416,1
22-Weekday-2-19WINT-1111100,20190417,1
22-Weekday-2-19WINT-1111100,20190418,1
22-Weekday-2-19WINT-1111100,20190423,1
22-Weekday-2-19WINT-1111100,20190424,1
22-Weekday-2-19WINT-1111100,20190425,1
22-Weekday-2-19WINT-1111100,20190426,1
22-Weekday-2-19WINT-1111100,20190412,1
22-Weekday-2-19WINT-1111100,20190422,1
23-Saturday-1-19SPRI-0000010,20190504,1
23-Saturday-1-19SPRI-0000010,20190511,1
23-Saturday-1-19SPRI-0000010,20190518,1
23-Saturday-1-19SPRI-0000010,20190525,1
23-Saturday-1-19SPRI-0000010,20190601,1
23-Saturday-1-19SPRI-0000010,20190608,1
23-Saturday-1-19SPRI-0000010,20190615,1
23-Saturday-1-19SPRI-0000010,20190622,1
23-Saturday-1-19WINT-0000010,20190413,1
23-Saturday-1-19WINT-0000010,20190420,1
23-Saturday-1-19WINT-0000010,20190427,1
23-Weekday-1-19SPRI-1111100,20190429,1
23-Weekday-1-19SPRI-1111100,20190430,1
23-Weekday-1-19SPRI-1111100,20190501,1
23-Weekday-1-19SPRI-1111100,20190502,1
23-Weekday-1-19SPRI-1111100,20190503,1
23-Weekday-1-19SPRI-1111100,20190506,1
23-Weekday-1-19SPRI-1111100,20190507,1
23-Weekday-1-19SPRI-1111100,20190508,1
23-Weekday-1-19SPRI-1111100,20190509,1
23-Weekday-1-19SPRI-1111100,20190510,1
23-Weekday-1-19SPRI-1111100,20190513,1
23-Weekday-1-19SPRI-1111100,20190514,1
23-Weekday-1-19SPRI-1111100,20190515,1
23-Weekday-1-19SPRI-1111100,20190516,1
23-Weekday-1-19SPRI-1111100,20190517,1
23-Weekday-1-19SPRI-1111100,20190520,1
23-Weekday-1-19SPRI-1111100,20190521,1
23-Weekday-1-19SPRI-1111100,20190522,1
23-Weekday-1-19SPRI-1111100,20190523,1
23-Weekday-1-19SPRI-1111100,20190524,1
23-Weekday-1-19SPRI-1111100,20190527,1
23-Weekday-1-19SPRI-1111100,20190528,1
23-Weekday-1-19SPRI-1111100,20190529,1
23-Weekday-1-19SPRI-1111100,20190530,1
23-Weekday-1-19SPRI-1111100,20190531,1
23-Weekday-1-19SPRI-1111100,20190603,1
23-Weekday-1-19SPRI-1111100,20190604,1
23-Weekday-1-19SPRI-1111100,20190605,1
23-Weekday-1-19SPRI-1111100,20190606,1
23-Weekday-1-19SPRI-1111100,20190607,1
23-Weekday-1-19SPRI-1111100,20190610,1
23-Weekday-1-19SPRI-1111100,20190611,1
23-Weekday-1-19SPRI-1111100,20190612,1
23-Weekday-1-19SPRI-1111100,20190613,1
23-Weekday-1-19SPRI-1111100,20190614,1
23-Weekday-1-19SPRI-1111100,20190617,1
23-Weekday-1-19SPRI-1111100,20190618,1
23-Weekday-1-19SPRI-1111100,20190619,1
23-Weekday-1-19SPRI-1111100,20190620,1
23-Weekday-1-19SPRI-1111100,20190621,1
23-Weekday-1-19WINT-1111100,20190408,1
23-Weekday-1-19WINT-1111100,20190409,1
23-Weekday-1-19WINT-1111100,20190410,1
23-Weekday-1-19WINT-1111100,20190411,1
23-Weekday-1-19WINT-1111100,20190415,1
23-Weekday-1-19WINT-1111100,20190416,1
23-Weekday-1-19WINT-1111100,20190417,1
23-Weekday-1-19WINT-1111100,20190418,1
23-Weekday-1-19WINT-1111100,20190423,1
23-Weekday-1-19WINT-1111100,20190424,1
23-Weekday-1-19WINT-1111100,20190425,1
23-Weekday-1-19WINT-1111100,20190426,1
23-Weekday-1-19WINT-1111100,20190412,1
23-Weekday-1-19WINT-1111100,20190422,1
26-Weekday-1-19SPRI-1111100,20190429,1
26-Weekday-1-19SPRI-1111100,20190430,1
26-Weekday-1-19SPRI-1111100,20190501,1
26-Weekday-1-19SPRI-1111100,20190502,1
26-Weekday-1-19SPRI-1111100,20190503,1
26-Weekday-1-19SPRI-1111100,20190506,1
26-Weekday-1-19SPRI-1111100,20190507,1
26-Weekday-1-19SPRI-1111100,20190508,1
26-Weekday-1-19SPRI-1111100,20190509,1
26-Weekday-1-19SPRI-1111100,20190510,1
26-Weekday-1-19SPRI-1111100,20190513,1
26-Weekday-1-19SPRI-1111100,20190514,1
26-Weekday-1-19SPRI-1111100,20190515,1
26-Weekday-1-19SPRI-1111100,20190516,1
26-Weekday-1-19SPRI-1111100,20190517,1
26-Weekday-1-19SPRI-1111100,20190520,1
26-Weekday-1-19SPRI-1111100,20190521,1
26-Weekday-1-19SPRI-1111100,20190522,1
26-Weekday-1-19SPRI-1111100,20190523,1
26-Weekday-1-19SPRI-1111100,20190524,1
26-Weekday-1-19SPRI-1111100,20190527,1
26-Weekday-1-19SPRI-1111100,20190528,1
26-Weekday-1-19SPRI-1111100,20190529,1
26-Weekday-1-19SPRI-1111100,20190530,1
26-Weekday-1-19SPRI-1111100,20190531,1
26-Weekday-1-19SPRI-1111100,20190603,1
26-Weekday-1-19SPRI-1111100,20190604,1
26-Weekday-1-19SPRI-1111100,20190605,1
26-Weekday-1-19SPRI-1111100,20190606,1
26-Weekday-1-19SPRI-1111100,20190607,1
26-Weekday-1-19SPRI-1111100,20190610,1
26-Weekday-1-19SPRI-1111100,20190611,1
26-Weekday-1-19SPRI-1111100,20190612,1
26-Weekday-1-19SPRI-1111100,20190613,1
26-Weekday-1-19SPRI-1111100,20190614,1
26-Weekday-1-19SPRI-1111100,20190617,1
26-Weekday-1-19SPRI-1111100,20190618,1
26-Weekday-1-19SPRI-1111100,20190619,1
26-Weekday-1-19SPRI-1111100,20190620,1
26-Weekday-1-19SPRI-1111100,20190621,1
26-Weekday-1-19WINT-1111100,20190408,1
26-Weekday-1-19WINT-1111100,20190409,1
26-Weekday-1-19WINT-1111100,20190410,1
26-Weekday-1-19WINT-1111100,20190411,1
26-Weekday-1-19WINT-1111100,20190415,1
26-Weekday-1-19WINT-1111100,20190416,1
26-Weekday-1-19WINT-1111100,20190417,1
26-Weekday-1-19WINT-1111100,20190418,1
26-Weekday-1-19WINT-1111100,20190423,1
26-Weekday-1-19WINT-1111100,20190424,1
26-Weekday-1-19WINT-1111100,20190425,1
26-Weekday-1-19WINT-1111100,20190426,1
26-Weekday-1-19WINT-1111100,20190412,1
26-Weekday-1-19WINT-1111100,20190422,1
27-Saturday-1-19SPRI-0000010,20190504,1
27-Saturday-1-19SPRI-0000010,20190511,1
27-Saturday-1-19SPRI-0000010,20190518,1
27-Saturday-1-19SPRI-0000010,20190525,1
27-Saturday-1-19SPRI-0000010,20190601,1
27-Saturday-1-19SPRI-0000010,20190608,1
27-Saturday-1-19SPRI-0000010,20190615,1
27-Saturday-1-19SPRI-0000010,20190622,1
27-Saturday-1-19WINT-0000010,20190413,1
27-Saturday-1-19WINT-0000010,20190420,1
27-Saturday-1-19WINT-0000010,20190427,1
27-Sunday-1-19SPRI-0000001,20190505,1
27-Sunday-1-19SPRI-0000001,20190512,1
27-Sunday-1-19SPRI-0000001,20190519,1
27-Sunday-1-19SPRI-0000001,20190526,1
27-Sunday-1-19SPRI-0000001,20190602,1
27-Sunday-1-19SPRI-0000001,20190609,1
27-Sunday-1-19SPRI-0000001,20190616,1
27-Sunday-1-19SPRI-0000001,20190623,1
27-Sunday-1-19WINT-0000001,20190414,1
27-Sunday-1-19WINT-0000001,20190419,1
27-Sunday-1-19WINT-0000001,20190421,1
27-Sunday-1-19WINT-0000001,20190428,1
27-Weekday-1-19SPRI-1111100,20190429,1
27-Weekday-1-19SPRI-1111100,20190430,1
27-Weekday-1-19SPRI-1111100,20190501,1
27-Weekday-1-19SPRI-1111100,20190502,1
27-Weekday-1-19SPRI-1111100,20190503,1
27-Weekday-1-19SPRI-1111100,20190506,1
27-Weekday-1-19SPRI-1111100,20190507,1
27-Weekday-1-19SPRI-1111100,20190508,1
27-Weekday-1-19SPRI-1111100,20190509,1
27-Weekday-1-19SPRI-1111100,20190510,1
27-Weekday-1-19SPRI-1111100,20190513,1
27-Weekday-1-19SPRI-1111100,20190514,1
27-Weekday-1-19SPRI-1111100,20190515,1
27-Weekday-1-19SPRI-1111100,20190516,1
27-Weekday-1-19SPRI-1111100,20190517,1
27-Weekday-1-19SPRI-1111100,20190520,1
27-Weekday-1-19SPRI-1111100,20190521,1
27-Weekday-1-19SPRI-1111100,20190522,1
27-Weekday-1-19SPRI-1111100,20190523,1
27-Weekday-1-19SPRI-1111100,20190524,1
27-Weekday-1-19SPRI-1111100,20190527,1
27-Weekday-1-19SPRI-1111100,20190528,1
27-Weekday-1-19SPRI-1111100,20190529,1
27-Weekday-1-19SPRI-1111100,20190530,1
27-Weekday-1-19SPRI-1111100,20190531,1
27-Weekday-1-19SPRI-1111100,20190603,1
27-Weekday-1-19SPRI-1111100,20190604,1
27-Weekday-1-19SPRI-1111100,20190605,1
27-Weekday-1-19SPRI-1111100,20190606,1
27-Weekday-1-19SPRI-1111100,20190607,1
27-Weekday-1-19SPRI-1111100,20190610,1
27-Weekday-1-19SPRI-1111100,20190611,1
27-Weekday-1-19SPRI-1111100,20190612,1
27-Weekday-1-19SPRI-1111100,20190613,1
27-Weekday-1-19SPRI-1111100,20190614,1
27-Weekday-1-19SPRI-1111100,20190617,1
27-Weekday-1-19SPRI-1111100,20190618,1
27-Weekday-1-19SPRI-1111100,20190619,1
27-Weekday-1-19SPRI-1111100,20190620,1
27-Weekday-1-19SPRI-1111100,20190621,1
27-Weekday-1-19WINT-1111100,20190408,1
27-Weekday-1-19WINT-1111100,20190409,1
27-Weekday-1-19WINT-1111100,20190410,1
27-Weekday-1-19WINT-1111100,20190411,1
27-Weekday-1-19WINT-1111100,20190415,1
27-Weekday-1-19WINT-1111100,20190416,1
27-Weekday-1-19WINT-1111100,20190417,1
27-Weekday-1-19WINT-1111100,20190418,1
27-Weekday-1-19WINT-1111100,20190423,1
27-Weekday-1-19WINT-1111100,20190424,1
27-Weekday-1-19WINT-1111100,20190425,1
27-Weekday-1-19WINT-1111100,20190426,1
27-Weekday-1-19WINT-1111100,20190412,1
27-Weekday-1-19WINT-1111100,20190422,1
29-Saturday-1-19SPRI-0000010,20190504,1
29-Saturday-1-19SPRI-0000010,20190511,1
29-Saturday-1-19SPRI-0000010,20190518,1
29-Saturday-1-19SPRI-0000010,20190525,1
29-Saturday-1-19SPRI-0000010,20190601,1
29-Saturday-1-19SPRI-0000010,20190608,1
29-Saturday-1-19SPRI-0000010,20190615,1
29-Saturday-1-19SPRI-0000010,20190622,1
29-Saturday-1-19WINT-0000010,20190413,1
29-Saturday-1-19WINT-0000010,20190420,1
29-Saturday-1-19WINT-0000010,20190427,1
29-Sunday-1-19SPRI-0000001,20190505,1
29-Sunday-1-19SPRI-0000001,20190512,1
29-Sunday-1-19SPRI-0000001,20190519,1
29-Sunday-1-19SPRI-0000001,20190526,1
29-Sunday-1-19SPRI-0000001,20190602,1
29-Sunday-1-19SPRI-0000001,20190609,1
29-Sunday-1-19SPRI-0000001,20190616,1
29-Sunday-1-19SPRI-0000001,20190623,1
29-Sunday-1-19WINT-0000001,20190414,1
29-Sunday-1-19WINT-0000001,20190419,1
29-Sunday-1-19WINT-0000001,20190421,1
29-Sunday-1-19WINT-0000001,20190428,1
29-Weekday-1-19SPRI-1111100,20190429,1
29-Weekday-1-19SPRI-1111100,20190430,1
29-Weekday-1-19SPRI-1111100,20190501,1
29-Weekday-1-19SPRI-1111100,20190502,1
29-Weekday-1-19SPRI-1111100,20190503,1
29-Weekday-1-19SPRI-1111100,20190506,1
29-Weekday-1-19SPRI-1111100,20190507,1
29-Weekday-1-19SPRI-1111100,20190508,1
29-Weekday-1-19SPRI-1111100,20190509,1
29-Weekday-1-19SPRI-1111100,20190510,1
29-Weekday-1-19SPRI-1111100,20190513,1
29-Weekday-1-19SPRI-1111100,20190514,1
29-Weekday-1-19SPRI-1111100,20190515,1
29-Weekday-1-19SPRI-1111100,20190516,1
29-Weekday-1-19SPRI-1111100,20190517,1
29-Weekday-1-19SPRI-1111100,20190520,1
29-Weekday-1-19SPRI-1111100,20190521,1
29-Weekday-1-19SPRI-1111100,20190522,1
29-Weekday-1-19SPRI-1111100,20190523,1
29-Weekday-1-19SPRI-1111100,20190524,1
29-Weekday-1-19SPRI-1111100,20190527,1
29-Weekday-1-19SPRI-1111100,20190528,1
29-Weekday-1-19SPRI-1111100,20190529,1
29-Weekday-1-19SPRI-1111100,20190530,1
29-Weekday-1-19SPRI-1111100,20190531,1
29-Weekday-1-19SPRI-1111100,20190603,1
29-Weekday-1-19SPRI-1111100,20190604,1
29-Weekday-1-19SPRI-1111100,20190605,1
29-Weekday-1-19SPRI-1111100,20190606,1
29-Weekday-1-19SPRI-1111100,20190607,1
29-Weekday-1-19SPRI-1111100,20190610,1
29-Weekday-1-19SPRI-1111100,20190611,1
29-Weekday-1-19SPRI-1111100,20190612,1
29-Weekday-1-19SPRI-1111100,20190613,1
29-Weekday-1-19SPRI-1111100,20190614,1
29-Weekday-1-19SPRI-1111100,20190617,1
29-Weekday-1-19SPRI-1111100,20190618,1
29-Weekday-1-19SPRI-1111100,20190619,1
29-Weekday-1-19SPRI-1111100,20190620,1
29-Weekday-1-19SPRI-1111100,20190621,1
29-Weekday-1-19WINT-1111100,20190408,1
29-Weekday-1-19WINT-1111100,20190409,1
29-Weekday-1-19WINT-1111100,20190410,1
29-Weekday-1-19WINT-1111100,20190411,1
29-Weekday-1-19WINT-1111100,20190415,1
29-Weekday-1-19WINT-1111100,20190416,1
29-Weekday-1-19WINT-1111100,20190417,1
29-Weekday-1-19WINT-1111100,20190418,1
29-Weekday-1-19WINT-1111100,20190423,1
29-Weekday-1-19WINT-1111100,20190424,1
29-Weekday-1-19WINT-1111100,20190425,1
29-Weekday-1-19WINT-1111100,20190426,1
29-Weekday-1-19WINT-1111100,20190412,1
29-Weekday-1-19WINT-1111100,20190422,1
2-Saturday-1-19SPRI-0000010,20190504,1
2-Saturday-1-19SPRI-0000010,20190511,1
2-Saturday-1-19SPRI-0000010,20190518,1
2-Saturday-1-19SPRI-0000010,20190525,1
2-Saturday-1-19SPRI-0000010,20190601,1
2-Saturday-1-19SPRI-0000010,20190608,1
2-Saturday-1-19SPRI-0000010,20190615,1
2-Saturday-1-19SPRI-0000010,20190622,1
2-Saturday-1-19WINT-0000010,20190413,1
2-Saturday-1-19WINT-0000010,20190420,1
2-Saturday-1-19WINT-0000010,20190427,1
2-Weekday-1-19SPRI-1111100,20190429,1
2-Weekday-1-19SPRI-1111100,20190430,1
2-Weekday-1-19SPRI-1111100,20190501,1
2-Weekday-1-19SPRI-1111100,20190502,1
2-Weekday-1-19SPRI-1111100,20190503,1
2-Weekday-1-19SPRI-1111100,20190506,1
2-Weekday-1-19SPRI-1111100,20190507,1
2-Weekday-1-19SPRI-1111100,20190508,1
2-Weekday-1-19SPRI-1111100,20190509,1
2-Weekday-1-19SPRI-1111100,20190510,1
2-Weekday-1-19SPRI-1111100,20190513,1
2-Weekday-1-19SPRI-1111100,20190514,1
2-Weekday-1-19SPRI-1111100,20190515,1
2-Weekday-1-19SPRI-1111100,20190516,1
2-Weekday-1-19SPRI-1111100,20190517,1
2-Weekday-1-19SPRI-1111100,20190520,1
2-Weekday-1-19SPRI-1111100,20190521,1
2-Weekday-1-19SPRI-1111100,20190522,1
2-Weekday-1-19SPRI-1111100,20190523,1
2-Weekday-1-19SPRI-1111100,20190524,1
2-Weekday-1-19SPRI-1111100,20190527,1
2-Weekday-1-19SPRI-1111100,20190528,1
2-Weekday-1-19SPRI-1111100,20190529,1
2-Weekday-1-19SPRI-1111100,20190530,1
2-Weekday-1-19SPRI-1111100,20190531,1
2-Weekday-1-19SPRI-1111100,20190603,1
2-Weekday-1-19SPRI-1111100,20190604,1
2-Weekday-1-19SPRI-1111100,20190605,1
2-Weekday-1-19SPRI-1111100,20190606,1
2-Weekday-1-19SPRI-1111100,20190607,1
2-Weekday-1-19SPRI-1111100,20190610,1
2-Weekday-1-19SPRI-1111100,20190611,1
2-Weekday-1-19SPRI-1111100,20190612,1
2-Weekday-1-19SPRI-1111100,20190613,1
2-Weekday-1-19SPRI-1111100,20190614,1
2-Weekday-1-19SPRI-1111100,20190617,1
2-Weekday-1-19SPRI-1111100,20190618,1
2-Weekday-1-19SPRI-1111100,20190619,1
2-Weekday-1-19SPRI-1111100,20190620,1
2-Weekday-1-19SPRI-1111100,20190621,1
2-Weekday-1-19WINT-1111100,20190408,1
2-Weekday-1-19WINT-1111100,20190409,1
2-Weekday-1-19WINT-1111100,20190410,1
2-Weekday-1-19WINT-1111100,20190411,1
2-Weekday-1-19WINT-1111100,20190415,1
2-Weekday-1-19WINT-1111100,20190416,1
2-Weekday-1-19WINT-1111100,20190417,1
2-Weekday-1-19WINT-1111100,20190418,1
2-Weekday-1-19WINT-1111100,20190423,1
2-Weekday-1-19WINT-1111100,20190424,1
2-Weekday-1-19WINT-1111100,20190425,1
2-Weekday-1-19WINT-1111100,20190426,1
2-Weekday-1-19WINT-1111100,20190412,1
2-Weekday-1-19WINT-1111100,20190422,1
31-Weekday-2-19SPRI-1111100,20190429,1
31-Weekday-2-19SPRI-1111100,20190430,1
31-Weekday-2-19SPRI-1111100,20190501,1
31-Weekday-2-19SPRI-1111100,20190502,1
31-Weekday-2-19SPRI-1111100,20190503,1
31-Weekday-2-19SPRI-1111100,20190506,1
31-Weekday-2-19SPRI-1111100,20190507,1
31-Weekday-2-19SPRI-1111100,20190508,1
31-Weekday-2-19SPRI-1111100,20190509,1
31-Weekday-2-19SPRI-1111100,20190510,1
31-Weekday-2-19SPRI-1111100,20190513,1
31-Weekday-2-19SPRI-1111100,20190514,1
31-Weekday-2-19SPRI-1111100,20190515,1
31-Weekday-2-19SPRI-1111100,20190516,1
31-Weekday-2-19SPRI-1111100,20190517,1
31-Weekday-2-19SPRI-1111100,20190520,1
31-Weekday-2-19SPRI-1111100,20190521,1
31-Weekday-2-19SPRI-1111100,20190522,1
31-Weekday-2-19SPRI-1111100,20190523,1
31-Weekday-2-19SPRI-1111100,20190524,1
31-Weekday-2-19SPRI-1111100,20190527,1
31-Weekday-2-19SPRI-1111100,20190528,1
31-Weekday-2-19SPRI-1111100,20190529,1
31-Weekday-2-19SPRI-1111100,20190530,1
31-Weekday-2-19SPRI-1111100,20190531,1
31-Weekday-2-19SPRI-1111100,20190603,1
31-Weekday-2-19SPRI-1111100,20190604,1
31-Weekday-2-19SPRI-1111100,20190605,1
31-Weekday-2-19SPRI-1111100,20190606,1
31-Weekday-2-19SPRI-1111100,20190607,1
31-Weekday-2-19SPRI-1111100,20190610,1
31-Weekday-2-19SPRI-1111100,20190611,1
31-Weekday-2-19SPRI-1111100,20190612,1
31-Weekday-2-19SPRI-1111100,20190613,1
31-Weekday-2-19SPRI-1111100,20190614,1
31-Weekday-2-19SPRI-1111100,20190617,1
31-Weekday-2-19SPRI-1111100,20190618,1
31-Weekday-2-19SPRI-1111100,20190619,1
31-Weekday-2-19SPRI-1111100,20190620,1
31-Weekday-2-19SPRI-1111100,20190621,1
31-Weekday-2-19WINT-1111100,20190408,1
31-Weekday-2-19WINT-1111100,20190409,1
31-Weekday-2-19WINT-1111100,20190410,1
31-Weekday-2-19WINT-1111100,20190411,1
31-Weekday-2-19WINT-1111100,20190415,1
31-Weekday-2-19WINT-1111100,20190416,1
31-Weekday-2-19WINT-1111100,20190417,1
31-Weekday-2-19WINT-1111100,20190418,1
31-Weekday-2-19WINT-1111100,20190423,1
31-Weekday-2-19WINT-1111100,20190424,1
31-Weekday-2-19WINT-1111100,20190425,1
31-Weekday-2-19WINT-1111100,20190426,1
31-Weekday-2-19WINT-1111100,20190412,1
31-Weekday-2-19WINT-1111100,20190422,1
33-Weekday-1-19SPRI-1111100,20190429,1
33-Weekday-1-19SPRI-1111100,20190430,1
33-Weekday-1-19SPRI-1111100,20190501,1
33-Weekday-1-19SPRI-1111100,20190502,1
33-Weekday-1-19SPRI-1111100,20190503,1
33-Weekday-1-19SPRI-1111100,20190506,1
33-Weekday-1-19SPRI-1111100,20190507,1
33-Weekday-1-19SPRI-1111100,20190508,1
33-Weekday-1-19SPRI-1111100,20190509,1
33-Weekday-1-19SPRI-1111100,20190510,1
33-Weekday-1-19SPRI-1111100,20190513,1
33-Weekday-1-19SPRI-1111100,20190514,1
33-Weekday-1-19SPRI-1111100,20190515,1
