shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
80027,43.433592,-80.442209,60007
80027,43.433592,-80.442210,60008
80027,43.433592,-80.442210,70001
80027,43.433631,-80.442652,70002
80027,43.433608,-80.442950,70003
80027,43.433477,-80.443566,70004
80027,43.433456,-80.443812,70005
80027,43.433464,-80.444045,70006
80027,43.433477,-80.444183,70007
80027,43.433487,-80.444327,70008
80027,43.433532,-80.444564,70009
80027,43.433550,-80.444622,70010
80027,43.433550,-80.444622,80001
80027,43.433931,-80.445851,80002
80027,43.434243,-80.446842,80003
80027,43.434467,-80.447535,80004
80027,43.434467,-80.447535,90001
80027,43.434559,-80.447817,90002
80027,43.434679,-80.448206,90003
80027,43.435087,-80.449444,90004
80027,43.435410,-80.450440,90005
80027,43.435592,-80.450998,90006
80027,43.435592,-80.450998,100001
80027,43.435598,-80.451014,100002
80027,43.435736,-80.451451,100003
80027,43.436062,-80.452455,100004
80027,43.436206,-80.452994,100005
80027,43.436238,-80.453088,100006
80027,43.436238,-80.453088,110001
80027,43.436382,-80.453500,110002
80027,43.436443,-80.453637,110003
80027,43.436616,-80.453938,110004
80027,43.436930,-80.454436,110005
80027,43.437083,-80.454751,110006
80027,43.437083,-80.454751,120001
80027,43.437133,-80.454854,120002
80027,43.437398,-80.455671,120003
80027,43.437488,-80.455884,120004
80027,43.437961,-80.456884,120005
80027,43.438106,-80.457263,120006
80027,43.438146,-80.457483,120007
80027,43.438180,-80.458414,120008
80027,43.438270,-80.458719,120009
80027,43.439094,-80.461028,120010
80027,43.439219,-80.461355,120011
80027,43.439219,-80.461355,130001
80027,43.439316,-80.461605,130002
80027,43.439536,-80.462112,130003
80027,43.439708,-80.462427,130004
80027,43.439832,-80.462594,130005
80027,43.440046,-80.462834,130006
80027,43.440046,-80.462834,140001
80027,43.440148,-80.462947,140002
80027,43.440862,-80.463724,140003
80027,43.441578,-80.464497,140004
80027,43.442218,-80.465199,140005
80027,43.442218,-80.465199,150001
80027,43.442333,-80.465325,150002
80027,43.443238,-80.466329,150003
80027,43.443598,-80.466729,150004
80027,43.444109,-80.467248,150005
80027,43.444247,-80.467413,150006
80027,43.444347,-80.467577,150007
80027,43.444414,-80.467742,150008
80027,43.444512,-80.467992,150009
80027,43.444536,-80.468059,150010
80027,43.444536,-80.468059,160001
80027,43.445313,-80.470199,160002
80027,43.445517,-80.470759,160003
80027,43.445517,-80.470759,170001
80027,43.445574,-80.470918,170002
80027,43.445713,-80.471258,170003
80027,43.446255,-80.472500,170004
80027,43.446306,-80.472678,170005
80027,43.446338,-80.472838,170006
80027,43.446343,-80.472972,170007
80027,43.446341,-80.473106,170008
80027,43.446321,-80.473276,170009
80027,43.446273,-80.473483,170010
80027,43.446190,-80.473718,170011
80027,43.446148,-80.473869,170012
80027,43.446119,-80.474024,170013
80027,43.446111,-80.474163,170014
80027,43.446113,-80.474358,170015
80027,43.446148,-80.474556,170016
80027,43.446203,-80.474741,170017
80027,43.446392,-80.475172,170018
80027,43.446746,-80.475966,170019
80027,43.446746,-80.475966,180001
80027,43.446803,-80.476093,180002
80027,43.447230,-80.477040,180003
80027,43.447647,-80.477969,180004
80027,43.447877,-80.478486,180005
80027,43.447877,-80.478486,190001
80027,43.448109,-80.479006,190002
80027,43.448706,-80.480331,190003
80027,43.449213,-80.481460,190004
80027,43.449213,-80.481460,200001
80027,43.449303,-80.481659,200002
80027,43.450595,-80.484499,200003
80027,43.451349,-80.486113,200004
80027,43.451650,-80.486784,200005
80027,43.451905,-80.487458,200006
80027,43.451013,-80.488165,200007
80027,43.451013,-80.488165,210001
80027,43.450858,-80.488288,210002
80027,43.451382,-80.489596,210003
80027,43.452129,-80.491407,210004
80027,43.452251,-80.491770,210005
80027,43.452251,-80.491770,220001
80027,43.452321,-80.492124,220002
80027,43.452385,-80.492770,220003
80027,43.452482,-80.493233,220004
80027,43.452737,-80.494009,220005
80027,43.452986,-80.494808,220006
80027,43.453154,-80.495145,220007
80027,43.452962,-80.495727,220008
80027,43.452884,-80.495897,220009
80027,43.452739,-80.496083,220010
80027,43.452556,-80.496205,220011
80027,43.452289,-80.496333,220012
80027,43.452467,-80.496947,220013
80027,43.452799,-80.497969,220014
80027,43.452799,-80.497969,230001
80027,43.452857,-80.498150,230002
80027,43.453319,-80.497890,230003
80027,43.453428,-80.497776,230004
80027,43.453521,-80.497638,230005
80027,43.453585,-80.497490,230006
80027,43.454146,-80.495786,230007
80027,43.454280,-80.495378,230008
80027,43.454280,-80.495378,240001
80027,43.454811,-80.493761,240002
80027,43.454925,-80.493858,240003
80027,43.455379,-80.494136,240004
80027,43.455623,-80.494263,240005
80027,43.456034,-80.494516,240006
80027,43.456949,-80.495098,240007
80027,43.456949,-80.495098,250001
80027,43.457015,-80.495139,250002
80027,43.457797,-80.495619,250003
80027,43.457853,-80.495655,250004
80027,43.458160,-80.495842,250005
80027,43.458276,-80.495920,250006
80027,43.458390,-80.496044,250007
80027,43.458514,-80.496242,250008
80027,43.458662,-80.496583,250009
80027,43.458781,-80.496819,250010
80027,43.458819,-80.496872,250011
80027,43.458819,-80.496872,260001
80027,43.458853,-80.496921,260002
80027,43.458944,-80.497019,260003
80027,43.459128,-80.497232,260004
80027,43.459335,-80.497464,260005
80027,43.459973,-80.498169,260006
80027,43.460546,-80.498807,260007
80027,43.461222,-80.499538,260008
80027,43.461222,-80.499538,270001
80027,43.461312,-80.499636,270002
80027,43.462102,-80.500501,270003
80027,43.462102,-80.500501,280001
80027,43.462524,-80.500964,280002
80027,43.462946,-80.501432,280003
80027,43.463078,-80.501587,280004
80027,43.463316,-80.502011,280005
80027,43.463744,-80.502729,280006
80027,43.463927,-80.503042,280007
80027,43.463927,-80.503042,290001
80027,43.464094,-80.503326,290002
80027,43.464885,-80.504658,290003
80027,43.465029,-80.504865,290004
80027,43.465310,-80.505346,290005
80027,43.465453,-80.505598,290006
80027,43.465453,-80.505598,300001
80027,43.465887,-80.506366,300002
80027,43.466377,-80.507196,300003
80027,43.466377,-80.507196,310001
80027,43.466462,-80.507340,310002
80027,43.467025,-80.508308,310003
80027,43.467657,-80.509357,310004
80027,43.467808,-80.509618,310005
80027,43.467808,-80.509618,320001
80027,43.468068,-80.510068,320002
80027,43.468579,-80.510873,320003
80027,43.468742,-80.511090,320004
80027,43.469136,-80.511521,320005
80027,43.469136,-80.511521,330001
80027,43.469475,-80.511890,330002
80027,43.470158,-80.512618,330003
80027,43.471025,-80.513557,330004
80027,43.471025,-80.513557,340001
80027,43.471125,-80.513664,340002
80027,43.471932,-80.514630,340003
80027,43.472201,-80.514921,340004
80027,43.472201,-80.514921,350001
80027,43.472250,-80.514975,350002
80027,43.472494,-80.515220,350003
80027,43.473421,-80.516007,350004
80027,43.473421,-80.516007,360001
80027,43.473459,-80.516039,360002
80027,43.474943,-80.517214,360003
80027,43.474943,-80.517214,370001
80027,43.474990,-80.517250,370002
80027,43.475857,-80.517968,370003
80027,43.478027,-80.519823,370004
80027,43.477717,-80.520651,370005
80027,43.477717,-80.520651,380001
80027,43.477643,-80.520852,380002
80027,43.477101,-80.522383,380003
80027,43.476768,-80.523234,380004
80027,43.476768,-80.523234,390001
80027,43.476560,-80.523768,390002
80027,43.476168,-80.524943,390003
80027,43.475785,-80.526027,390004
80027,43.475685,-80.526306,390005
80028,43.475975,-80.525487,10001
80028,43.476168,-80.524943,10002
80028,43.476560,-80.523768,10003
80028,43.476730,-80.523332,10004
80028,43.476730,-80.523332,20001
80028,43.477101,-80.522383,20002
80028,43.477643,-80.520852,20003
80028,43.477740,-80.520593,20004
80028,43.477740,-80.520593,30001
80028,43.478027,-80.519823,30002
80028,43.475857,-80.517968,30003
80028,43.475090,-80.517334,30004
80028,43.475090,-80.517334,40001
80028,43.474990,-80.517250,40002
80028,43.473536,-80.516100,40003
80028,43.473536,-80.516100,50001
80028,43.473459,-80.516039,50002
80028,43.472494,-80.515220,50003
80028,43.472250,-80.514975,50004
80028,43.471932,-80.514630,50005
80028,43.471220,-80.513778,50006
80028,43.471220,-80.513778,60001
80028,43.471125,-80.513664,60002
80028,43.470158,-80.512618,60003
80028,43.469475,-80.511890,60004
80028,43.468742,-80.511090,60005
80028,43.468700,-80.511035,60006
80028,43.468700,-80.511035,70001
80028,43.468579,-80.510873,70002
80028,43.468068,-80.510068,70003
80028,43.467741,-80.509502,70004
80028,43.467741,-80.509502,80001
80028,43.467657,-80.509357,80002
80028,43.467025,-80.508308,80003
80028,43.466462,-80.507340,80004
80028,43.465887,-80.506366,80005
80028,43.465474,-80.505636,80006
80028,43.465474,-80.505636,90001
80028,43.465310,-80.505346,90002
80028,43.465029,-80.504865,90003
80028,43.464885,-80.504658,90004
80028,43.464094,-80.503326,90005
80028,43.463952,-80.503085,90006
80028,43.463952,-80.503085,100001
80028,43.463744,-80.502729,100002
80028,43.463316,-80.502011,100003
80028,43.463078,-80.501587,100004
80028,43.462946,-80.501432,100005
80028,43.462580,-80.501027,100006
80028,43.462580,-80.501027,110001
80028,43.462524,-80.500964,110002
80028,43.461510,-80.499852,110003
80028,43.461510,-80.499852,120001
80028,43.461312,-80.499636,120002
80028,43.460546,-80.498807,120003
80028,43.459973,-80.498169,120004
80028,43.459335,-80.497464,120005
80028,43.459138,-80.497243,120006
80028,43.459138,-80.497243,130001
80028,43.459128,-80.497232,130002
80028,43.458944,-80.497019,130003
80028,43.458853,-80.496921,130004
80028,43.458781,-80.496819,130005
80028,43.458662,-80.496583,130006
80028,43.458514,-80.496242,130007
80028,43.458390,-80.496044,130008
80028,43.458276,-80.495920,130009
80028,43.458160,-80.495842,130010
80028,43.457853,-80.495655,130011
80028,43.457797,-80.495619,130012
80028,43.457220,-80.495265,130013
80028,43.457220,-80.495265,140001
80028,43.457015,-80.495139,140002
80028,43.456034,-80.494516,140003
80028,43.455623,-80.494263,140004
80028,43.455379,-80.494136,140005
80028,43.454925,-80.493858,140006
80028,43.454811,-80.493761,140007
80028,43.454588,-80.494440,140008
80028,43.454588,-80.494440,150001
80028,43.454146,-80.495786,150002
80028,43.453585,-80.497490,150003
80028,43.453521,-80.497638,150004
80028,43.453428,-80.497776,150005
80028,43.453319,-80.497890,150006
80028,43.452857,-80.498150,150007
80028,43.452674,-80.497584,150008
80028,43.452674,-80.497584,160001
80028,43.452467,-80.496947,160002
80028,43.452289,-80.496333,160003
80028,43.452556,-80.496205,160004
80028,43.452739,-80.496083,160005
80028,43.452884,-80.495897,160006
80028,43.452962,-80.495727,160007
80028,43.453154,-80.495145,160008
80028,43.452986,-80.494808,160009
80028,43.452737,-80.494009,160010
80028,43.452482,-80.493233,160011
80028,43.452385,-80.492770,160012
80028,43.452321,-80.492124,160013
80028,43.452251,-80.491770,160014
80028,43.452197,-80.491607,160015
80028,43.452197,-80.491607,170001
80028,43.452129,-80.491407,170002
80028,43.451382,-80.489596,170003
80028,43.451109,-80.488913,170004
80028,43.451109,-80.488913,180001
80028,43.450858,-80.488288,180002
80028,43.451905,-80.487458,180003
80028,43.451650,-80.486784,180004
80028,43.451433,-80.486303,180005
80028,43.451433,-80.486303,190001
80028,43.451349,-80.486113,190002
80028,43.450595,-80.484499,190003
80028,43.450499,-80.484290,190004
80028,43.450499,-80.484290,200001
80028,43.449303,-80.481659,200002
80028,43.449119,-80.481249,200003
80028,43.449119,-80.481249,210001
80028,43.448706,-80.480331,210002
80028,43.448568,-80.480025,210003
80028,43.448568,-80.480025,220001
80028,43.448109,-80.479006,220002
80028,43.447647,-80.477969,220003
80028,43.447230,-80.477040,220004
80028,43.446983,-80.476492,220005
80028,43.446983,-80.476492,230001
80028,43.446803,-80.476093,230002
80028,43.446392,-80.475172,230003
80028,43.446203,-80.474741,230004
80028,43.446148,-80.474556,230005
80028,43.446113,-80.474358,230006
80028,43.446111,-80.474163,230007
80028,43.446119,-80.474024,230008
80028,43.446148,-80.473869,230009
80028,43.446190,-80.473718,230010
80028,43.446273,-80.473483,230011
80028,43.446321,-80.473276,230012
80028,43.446341,-80.473106,230013
80028,43.446343,-80.472972,230014
80028,43.446338,-80.472838,230015
80028,43.446306,-80.472678,230016
80028,43.446255,-80.472500,230017
80028,43.445713,-80.471258,230018
80028,43.445574,-80.470918,230019
80028,43.445572,-80.470913,230020
80028,43.445572,-80.470913,240001
80028,43.445313,-80.470199,240002
80028,43.444512,-80.467992,240003
80028,43.444414,-80.467742,240004
80028,43.444347,-80.467577,240005
80028,43.444266,-80.467445,240006
80028,43.444266,-80.467445,250001
80028,43.444247,-80.467413,250002
80028,43.444109,-80.467248,250003
80028,43.443598,-80.466729,250004
80028,43.443238,-80.466329,250005
80028,43.442333,-80.465325,250006
80028,43.442162,-80.465139,250007
80028,43.442162,-80.465139,260001
80028,43.441578,-80.464497,260002
80028,43.440862,-80.463724,260003
80028,43.440148,-80.462947,260004
80028,43.439949,-80.462725,260005
80028,43.439949,-80.462725,270001
80028,43.439832,-80.462594,270002
80028,43.439708,-80.462427,270003
80028,43.439536,-80.462112,270004
80028,43.439316,-80.461605,270005
80028,43.439094,-80.461028,270006
80028,43.438965,-80.460665,270007
80028,43.438965,-80.460665,280001
80028,43.438270,-80.458719,280002
80028,43.438180,-80.458414,280003
80028,43.438146,-80.457483,280004
80028,43.438106,-80.457263,280005
80028,43.437961,-80.456884,280006
80028,43.437488,-80.455884,280007
80028,43.437398,-80.455671,280008
80028,43.437133,-80.454854,280009
80028,43.436930,-80.454436,280010
80028,43.436616,-80.453938,280011
80028,43.436443,-80.453637,280012
80028,43.436424,-80.453595,280013
80028,43.436424,-80.453595,290001
80028,43.436382,-80.453500,290002
80028,43.436206,-80.452994,290003
80028,43.436062,-80.452455,290004
80028,43.435736,-80.451451,290005
80028,43.435632,-80.451122,290006
80028,43.435632,-80.451122,300001
80028,43.435598,-80.451014,300002
80028,43.435410,-80.450440,300003
80028,43.435153,-80.449648,300004
80028,43.435153,-80.449648,310001
80028,43.435087,-80.449444,310002
80028,43.434679,-80.448206,310003
80028,43.434559,-80.447817,310004
80028,43.434405,-80.447343,310005
80028,43.434405,-80.447343,320001
80028,43.434243,-80.446842,320002
80028,43.433931,-80.445851,320003
80028,43.433532,-80.444564,320004
80028,43.433487,-80.444327,320005
80028,43.433477,-80.444183,320006
80028,43.433465,-80.444057,320007
80028,43.433465,-80.444057,330001
80028,43.433464,-80.444045,330002
80028,43.433456,-80.443812,330003
80028,43.433477,-80.443566,330004
80028,43.433608,-80.442950,330005
80028,43.433631,-80.442652,330006
80028,43.433592,-80.442209,330007
80028,43.433495,-80.441799,330008
80028,43.433378,-80.441358,330009
80028,43.433378,-80.441358,340001
80028,43.433217,-80.440750,340002
80028,43.433089,-80.440357,340003
80028,43.432925,-80.440007,340004
80028,43.432630,-80.439588,340005
80028,43.432055,-80.438941,340006
80028,43.431962,-80.438846,340007
80028,43.431962,-80.438846,350001
80028,43.431790,-80.438667,350002
80028,43.431167,-80.437983,350003
80028,43.430136,-80.436884,350004
80028,43.429937,-80.436623,350005
80028,43.429825,-80.436414,350006
80028,43.429319,-80.434850,350007
80028,43.429319,-80.434850,360001
80028,43.429235,-80.434590,360002
80028,43.429119,-80.434217,360003
80028,43.428869,-80.433403,360004
80028,43.428476,-80.432191,360005
80028,43.427671,-80.432679,360006
80028,43.427514,-80.432755,360007
80028,43.427514,-80.432755,370001
80028,43.427193,-80.432908,370002
80028,43.426681,-80.433017,370003
80028,43.426396,-80.433093,370004
80028,43.426130,-80.433181,370005
80028,43.425930,-80.433273,370006
80028,43.425314,-80.433612,370007
80028,43.425061,-80.433789,370008
80028,43.424503,-80.434242,370009
80028,43.424398,-80.434333,370010
80028,43.424265,-80.434475,370011
80028,43.423827,-80.435075,370012
80028,43.423452,-80.435673,370013
80028,43.423384,-80.435796,370014
80028,43.423201,-80.436119,370015
80028,43.423201,-80.436119,380001
80028,43.422691,-80.437021,380002
80028,43.422557,-80.437254,380003
80028,43.422083,-80.438076,380004
80028,43.422046,-80.438164,380005
80028,43.421970,-80.438318,380006
80028,43.421878,-80.438532,380007
80028,43.421777,-80.438814,380008
80028,43.421683,-80.439167,380009
80028,43.421649,-80.439362,380010
80028,43.421412,-80.440733,380011
80028,43.421278,-80.441520,380012
80028,43.422091,-80.441773,380013
80029,43.444536,-80.468059,10001
80029,43.445313,-80.470199,10002
80029,43.445517,-80.470759,10003
80029,43.445517,-80.470759,20001
80029,43.445574,-80.470918,20002
80029,43.445713,-80.471258,20003
80029,43.446255,-80.472500,20004
80029,43.446306,-80.472678,20005
80029,43.446338,-80.472838,20006
80029,43.446343,-80.472972,20007
80029,43.446341,-80.473106,20008
80029,43.446321,-80.473276,20009
80029,43.446273,-80.473483,20010
80029,43.446190,-80.473718,20011
80029,43.446148,-80.473869,20012
80029,43.446119,-80.474024,20013
80029,43.446111,-80.474163,20014
80029,43.446113,-80.474358,20015
80029,43.446148,-80.474556,20016
80029,43.446203,-80.474741,20017
80029,43.446392,-80.475172,20018
80029,43.446746,-80.475966,20019
80029,43.446746,-80.475966,30001
80029,43.446803,-80.476093,30002
80029,43.447230,-80.477040,30003
80029,43.447647,-80.477969,30004
80029,43.447877,-80.478486,30005
80029,43.447877,-80.478486,40001
80029,43.448109,-80.479006,40002
80029,43.448706,-80.480331,40003
80029,43.449213,-80.481460,40004
80029,43.449213,-80.481460,50001
80029,43.449303,-80.481659,50002
80029,43.450595,-80.484499,50003
80029,43.451349,-80.486113,50004
80029,43.451650,-80.486784,50005
80029,43.451905,-80.487458,50006
80029,43.451013,-80.488165,50007
80029,43.451013,-80.488165,60001
80029,43.450858,-80.488288,60002
80029,43.451382,-80.489596,60003
80029,43.452129,-80.491407,60004
80029,43.452251,-80.491770,60005
80029,43.452251,-80.491770,70001
80029,43.452321,-80.492124,70002
80029,43.452385,-80.492770,70003
80029,43.452482,-80.493233,70004
80029,43.452737,-80.494009,70005
80029,43.452986,-80.494808,70006
80029,43.453154,-80.495145,70007
80029,43.452962,-80.495727,70008
80029,43.452884,-80.495897,70009
80029,43.452739,-80.496083,70010
80029,43.452556,-80.496205,70011
80029,43.452289,-80.496333,70012
80029,43.452467,-80.496947,70013
80029,43.452799,-80.497969,70014
80029,43.452799,-80.497969,80001
80029,43.452857,-80.498150,80002
80029,43.453319,-80.497890,80003
80029,43.453428,-80.497776,80004
80029,43.453521,-80.497638,80005
80029,43.453585,-80.497490,80006
80029,43.454146,-80.495786,80007
80029,43.454280,-80.495378,80008
80029,43.454280,-80.495378,90001
80029,43.454811,-80.493761,90002
80029,43.454925,-80.493858,90003
80029,43.455379,-80.494136,90004
80029,43.455623,-80.494263,90005
80029,43.456034,-80.494516,90006
80029,43.456949,-80.495098,90007
80029,43.456949,-80.495098,100001
80029,43.457015,-80.495139,100002
80029,43.457797,-80.495619,100003
80029,43.457853,-80.495655,100004
80029,43.458160,-80.495842,100005
80029,43.458276,-80.495920,100006
80029,43.458390,-80.496044,100007
80029,43.458514,-80.496242,100008
80029,43.458662,-80.496583,100009
80029,43.458781,-80.496819,100010
80029,43.458819,-80.496872,100011
80029,43.458819,-80.496872,110001
80029,43.458853,-80.496921,110002
80029,43.458944,-80.497019,110003
80029,43.459128,-80.497232,110004
80029,43.459335,-80.497464,110005
80029,43.459973,-80.498169,110006
80029,43.460546,-80.498807,110007
80029,43.461222,-80.499538,110008
80029,43.461222,-80.499538,120001
80029,43.461312,-80.499636,120002
80029,43.462102,-80.500501,120003
80029,43.462102,-80.500501,130001
80029,43.462524,-80.500964,130002
80029,43.462946,-80.501432,130003
80029,43.463078,-80.501587,130004
80029,43.463316,-80.502011,130005
80029,43.463744,-80.502729,130006
80029,43.463927,-80.503042,130007
80029,43.463927,-80.503042,140001
80029,43.464094,-80.503326,140002
80029,43.464885,-80.504658,140003
80029,43.465029,-80.504865,140004
80029,43.465310,-80.505346,140005
80029,43.465453,-80.505598,140006
80029,43.465453,-80.505598,150001
80029,43.465887,-80.506366,150002
80029,43.466377,-80.507196,150003
80029,43.466377,-80.507196,160001
80029,43.466462,-80.507340,160002
80029,43.467025,-80.508308,160003
80029,43.467657,-80.509357,160004
80029,43.467808,-80.509618,160005
80029,43.467808,-80.509618,170001
80029,43.468068,-80.510068,170002
80029,43.468579,-80.510873,170003
80029,43.468742,-80.511090,170004
80029,43.469136,-80.511521,170005
80029,43.469136,-80.511521,180001
80029,43.469475,-80.511890,180002
80029,43.470158,-80.512618,180003
80029,43.471025,-80.513557,180004
80029,43.471025,-80.513557,190001
80029,43.471125,-80.513664,190002
80029,43.471932,-80.514630,190003
80029,43.472201,-80.514921,190004
80029,43.472201,-80.514921,200001
80029,43.472250,-80.514975,200002
80029,43.472494,-80.515220,200003
80029,43.473421,-80.516007,200004
80029,43.473421,-80.516007,210001
80029,43.473459,-80.516039,210002
80029,43.474943,-80.517214,210003
80029,43.474943,-80.517214,220001
80029,43.474990,-80.517250,220002
80029,43.475857,-80.517968,220003
80029,43.478027,-80.519823,220004
80029,43.477717,-80.520651,220005
80029,43.477717,-80.520651,230001
80029,43.477643,-80.520852,230002
80029,43.477101,-80.522383,230003
80029,43.476768,-80.523234,230004
80029,43.476768,-80.523234,240001
80029,43.476560,-80.523768,240002
80029,43.476168,-80.524943,240003
80029,43.475785,-80.526027,240004
80029,43.475685,-80.526306,240005
90004,43.470699,-80.544546,10001
90004,43.470752,-80.544573,10002
90004,43.470861,-80.544675,10003
90004,43.470977,-80.544844,10004
90004,43.471048,-80.545087,10005
90004,43.471117,-80.545334,10006
90004,43.471578,-80.547216,10007
90004,43.471746,-80.547576,10008
90004,43.471982,-80.547866,10009
90004,43.472329,-80.548056,10010
90004,43.472484,-80.548096,10011
90004,43.472579,-80.548106,10012
90004,43.472737,-80.548082,10013
90004,43.472737,-80.548082,20001
90004,43.472838,-80.548066,20002
90004,43.473247,-80.547823,20003
90004,43.473497,-80.547426,20004
90004,43.473658,-80.547081,20005
90004,43.474094,-80.545908,20006
90004,43.474758,-80.546366,20007
90004,43.475066,-80.546576,20008
90004,43.475066,-80.546576,30001
90004,43.477112,-80.547966,30002
90004,43.477112,-80.547966,40001
90004,43.477222,-80.548041,40002
90004,43.477248,-80.547985,40003
90004,43.477273,-80.547955,40004
90004,43.477312,-80.547941,40005
90004,43.477341,-80.547938,40006
90004,43.477369,-80.547943,40007
90004,43.477393,-80.547954,40008
90004,43.477426,-80.547986,40009
90004,43.477447,-80.548023,40010
90004,43.477464,-80.548085,40011
90004,43.477463,-80.548139,40012
90004,43.477449,-80.548196,40013
90004,43.478907,-80.549189,40014
90004,43.478907,-80.549189,50001
90004,43.479353,-80.549493,50002
90004,43.479725,-80.549735,50003
90004,43.479773,-80.549623,50004
90004,43.479856,-80.549547,50005
90004,43.479952,-80.549493,50006
90004,43.480013,-80.549484,50007
90004,43.480078,-80.549488,50008
90004,43.480140,-80.549524,50009
90004,43.480305,-80.549049,50010
90004,43.481346,-80.546101,50011
90004,43.481422,-80.545988,50012
90004,43.481527,-80.545904,50013
90004,43.481671,-80.545897,50014
90004,43.481966,-80.545984,50015
90004,43.481966,-80.545984,60001
90004,43.482061,-80.546011,60002
90004,43.483225,-80.546312,60003
90004,43.483517,-80.546337,60004
90004,43.483747,-80.546298,60005
90004,43.484382,-80.546137,60006
90004,43.484585,-80.546156,60007
90004,43.485591,-80.546779,60008
90004,43.485846,-80.546845,60009
90004,43.485846,-80.546845,70001
90004,43.486089,-80.546907,70002
90004,43.486459,-80.546889,70003
90004,43.486799,-80.546796,70004
90004,43.487137,-80.546648,70005
90004,43.487388,-80.546445,70006
90004,43.487634,-80.546294,70007
90004,43.488317,-80.545835,70008
90004,43.488772,-80.545647,70009
90004,43.489494,-80.545460,70010
90004,43.489494,-80.545460,80001
90004,43.489923,-80.545348,80002
90004,43.489988,-80.545828,80003
90004,43.490002,-80.546104,80004
90004,43.490002,-80.546104,90001
90004,43.490010,-80.546239,90002
90004,43.490006,-80.546534,90003
90004,43.489976,-80.546851,90004
90004,43.489889,-80.547316,90005
90004,43.489779,-80.547717,90006
90004,43.489779,-80.547717,100001
90004,43.489737,-80.547868,100002
90004,43.489408,-80.548605,100003
90004,43.489059,-80.549190,100004
90004,43.488827,-80.549613,100005
90004,43.488694,-80.549779,100006
90004,43.488529,-80.549945,100007
90004,43.488315,-80.550073,100008
90004,43.488135,-80.550117,100009
90004,43.488002,-80.550131,100010
90004,43.488002,-80.550131,110001
90004,43.487498,-80.550183,110002
90004,43.486961,-80.550315,110003
90004,43.486548,-80.550552,110004
90004,43.486135,-80.550976,110005
90004,43.485628,-80.551643,110006
90004,43.485628,-80.551643,120001
90004,43.485428,-80.551908,120002
90004,43.485774,-80.552488,120003
90004,43.485884,-80.552722,120004
90004,43.486163,-80.553382,120005
90004,43.486476,-80.554192,120006
90004,43.486618,-80.554568,120007
90004,43.486818,-80.555101,120008
90004,43.486984,-80.555488,120009
90004,43.486984,-80.555488,130001
90004,43.487079,-80.555711,130002
90004,43.487222,-80.555981,130003
90004,43.487472,-80.556369,130004
90004,43.487281,-80.556632,130005
90004,43.487281,-80.556632,140001
90004,43.487113,-80.556865,140002
90004,43.486858,-80.557504,140003
90004,43.486771,-80.558061,140004
90004,43.486646,-80.558495,140005
90004,43.486539,-80.558706,140006
90004,43.486306,-80.558926,140007
90004,43.486138,-80.559014,140008
90004,43.486138,-80.559014,150001
90004,43.485654,-80.559266,150002
90004,43.485077,-80.559594,150003
90004,43.485077,-80.559594,160001
90004,43.484895,-80.559698,160002
90004,43.485529,-80.561851,160003
90004,43.485670,-80.562187,160004
90004,43.485785,-80.562362,160005
90004,43.485959,-80.562517,160006
90004,43.486668,-80.563089,160007
90004,43.486668,-80.563089,170001
90004,43.486832,-80.563220,170002
90004,43.487371,-80.563656,170003
90004,43.487558,-80.563725,170004
90004,43.487715,-80.563715,170005
90004,43.487931,-80.563641,170006
90004,43.488551,-80.563191,170007
90004,43.488771,-80.563076,170008
90004,43.489023,-80.563047,170009
90004,43.489114,-80.563088,170010
90004,43.489114,-80.563088,180001
90004,43.489438,-80.563236,180002
90004,43.490106,-80.563688,180003
90004,43.490666,-80.564080,180004
90004,43.491057,-80.564342,180005
90004,43.491057,-80.564342,190001
90004,43.491252,-80.564472,190002
90004,43.491693,-80.564763,190003
90004,43.492004,-80.564881,190004
90004,43.492217,-80.564907,190005
90004,43.492520,-80.564895,190006
90004,43.492816,-80.564823,190007
90004,43.493022,-80.564741,190008
90004,43.493706,-80.564379,190009
90004,43.493664,-80.563962,190010
90004,43.493664,-80.563962,200001
90004,43.493659,-80.563905,200002
90004,43.493630,-80.563669,200003
90004,43.493642,-80.563366,200004
90004,43.493683,-80.563111,200005
90004,43.493819,-80.562661,200006
90004,43.494199,-80.561383,200007
90004,43.494492,-80.560420,200008
90004,43.494691,-80.559754,200009
90004,43.494734,-80.559604,200010
90004,43.494734,-80.559604,210001
90004,43.494980,-80.558745,210002
90004,43.495024,-80.558429,210003
90004,43.495005,-80.558179,210004
90004,43.494886,-80.557627,210005
90004,43.494583,-80.556617,210006
90004,43.494583,-80.556617,220001
90004,43.494548,-80.556504,220002
90004,43.494006,-80.556740,220003
90004,43.493917,-80.556755,220004
90004,43.493816,-80.556703,220005
90004,43.493414,-80.556434,220006
90004,43.493577,-80.555965,220007
90004,43.493577,-80.555965,230001
90004,43.494401,-80.553592,230002
90004,43.494401,-80.553592,240001
90004,43.494483,-80.553358,240002
90004,43.494939,-80.552067,240003
90004,43.495468,-80.550638,240004
90004,43.495738,-80.549858,240005
90004,43.495766,-80.549781,240006
90004,43.495766,-80.549781,250001
90004,43.495924,-80.549337,250002
90004,43.496312,-80.548235,250003
90004,43.496312,-80.548235,260001
90004,43.496476,-80.547771,260002
90004,43.497018,-80.546259,260003
90004,43.497018,-80.546259,270001
90004,43.497081,-80.546082,270002
