route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,10-Sunday-1-2026_1-0000001,3999639,Conestoga College via Mill,1,383876,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999640,Conestoga College via Mill,1,383874,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999641,Conestoga College via Mill,1,383917,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999642,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999643,Conestoga College via Mill,1,383873,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999644,Conestoga College via Mill,1,383876,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999645,Conestoga College via Mill,1,383874,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999646,Conestoga College via Mill,1,383917,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999647,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999648,Conestoga College via Mill,1,383874,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999649,Conestoga College via Mill,1,383876,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999650,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999651,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999652,Conestoga College via Mill,1,383874,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999653,Conestoga College via Mill,1,383876,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999654,Conestoga College via Mill,1,383873,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999655,Conestoga College via Mill,1,383875,100009,1,1
10,10-Sunday-1-2026_1-0000001,3999656,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999657,Fairway Station via Mill,0,383875,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999658,Fairway Station via Mill,0,383873,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999659,Fairway Station via Mill,0,383876,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999660,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999661,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999662,Fairway Station via Mill,0,383875,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999663,Fairway Station via Mill,0,383873,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999664,Fairway Station via Mill,0,383876,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999665,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999666,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999667,Fairway Station via Mill,0,383875,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999668,Fairway Station via Mill,0,383873,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999669,Fairway Station via Mill,0,383876,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999670,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999671,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999672,Fairway Station via Mill,0,383875,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999673,Fairway Station via Mill,0,383873,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999674,Fairway Station via Mill,0,383876,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999675,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999676,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999677,Fairway Station via Mill,0,383875,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999678,Fairway Station via Mill,0,383873,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999679,Fairway Station via Mill,0,383876,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999680,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999681,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999682,Fairway Station via Mill,0,383875,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999683,Fairway Station via Mill,0,383873,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999684,Fairway Station via Mill,0,383876,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999685,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999686,Fairway Station via Mill,0,383917,100010,1,1
10,10-Sunday-1-2026_1-0000001,3999687,Fairway Station via Mill,0,383874,100010,1,1
10,10-Sunday-1-2026_2-0000001,4091059,Conestoga College via Mill,1,387792,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091060,Conestoga College via Mill,1,387748,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091061,Conestoga College via Mill,1,387749,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091062,Conestoga College via Mill,1,387750,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091063,Conestoga College via Mill,1,387751,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091064,Conestoga College via Mill,1,387792,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091065,Conestoga College via Mill,1,387792,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091066,Conestoga College via Mill,1,387751,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091067,Conestoga College via Mill,1,387750,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091068,Conestoga College via Mill,1,387749,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091069,Conestoga College via Mill,1,387748,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091070,Conestoga College via Mill,1,387792,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091071,Conestoga College via Mill,1,387748,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091072,Conestoga College via Mill,1,387748,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091073,Conestoga College via Mill,1,387751,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091074,Conestoga College via Mill,1,387749,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091075,Conestoga College via Mill,1,387792,100009,1,1
10,10-Sunday-1-2026_2-0000001,4091076,Conestoga College via Mill,1,387750,100009,1,1
