route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
301,02MF,141,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,04SA,354,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,10MF,169,301 Fairway,0,10MF,[@1.0.5502541@]21,0,0
301,05SA,307,301 Conestoga,1,05SA,[@1.0.5502541@]11,0,0
301,02MF,219,301 Conestoga,1,02MF,[@1.0.5502541@]11,0,0
301,01MF,228,301 Conestoga,1,01MF,[@1.0.5502541@]11,0,0
301,02MF,151,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,02SA,329,301 Conestoga,1,02SA,[@1.0.5502541@]11,0,0
301,01SA,390,301 Fairway,0,01SA,[@1.0.5502541@]21,0,0
301,07SA,374,301 Fairway,0,07SA,[@1.0.5502541@]21,0,0
301,04SA,298,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,01MF,248,301 Conestoga,1,01MF,[@1.0.5502541@]11,0,0
301,03MF,260,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,04SA,347,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,07MF,183,301 Fairway,0,07MF,[@1.0.5502541@]21,0,0
301,02SU,449,301 Fairway,0,02SU,[@1.0.5502541@]21,0,0
301,02MF,111,301 Fairway,0,02MF,[@1.0.5502541@]21,0,0
301,03MF,132,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,05SU,496,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,06MF,105,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,09MF,295,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,07SU,563,301 Conestoga,1,07SU,[@1.0.5502541@]11,0,0
301,01MF,170,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,05SU,538,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,05SA,384,301 Fairway,0,05SA,[@1.0.5502541@]21,0,0
301,02SA,336,301 Fairway,0,02SA,[@1.0.5502541@]21,0,0
301,04MF,153,301 Fairway,0,04MF,[@1.0.5502541@]21,0,0
301,08MF,265,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,05MF,164,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,04SA,340,301 Fairway,0,04SA,[@1.0.5502541@]21,0,0
301,01SU,488,301 Fairway,0,01SU,[@1.0.5502541@]21,0,0
301,05SU,448,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,08MF,184,301 Fairway,0,08MF,[@1.0.5502541@]21,0,0
301,08MF,235,301 Conestoga,1,08MF,[@1.0.5502541@]11,0,0
301,06MF,135,301 Fairway,0,06MF,[@1.0.5502541@]21,0,0
301,05SU,503,301 Conestoga,1,05SU,[@1.0.5502541@]11,0,0
301,04SA,403,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,01SA,404,301 Fairway,0,01SA,[@1.0.5502541@]21,0,0
301,01MF,120,301 Fairway,0,01MF,[@1.0.5502541@]21,0,0
301,07SU,500,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,05SU,468,301 Fairway,0,05SU,[@1.0.5502541@]21,0,0
301,01SA,383,301 Conestoga,1,01SA,[@1.0.5502541@]11,0,0
301,03SA,352,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,03SU,527,301 Conestoga,1,03SU,[@1.0.5502541@]11,0,0
301,03MF,122,301 Fairway,0,03MF,[@1.0.5502541@]21,0,0
301,04SU,536,301 Fairway,0,04SU,[@1.0.5502541@]21,0,0
301,03MF,220,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,06SU,484,301 Fairway,0,06SU,[@1.0.5502541@]21,0,0
301,03SA,408,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,04SA,361,301 Conestoga,1,04SA,[@1.0.5502541@]11,0,0
301,09MF,197,301 Fairway,0,09MF,[@1.0.5502541@]21,0,0
301,09MF,266,301 Conestoga,1,09MF,[@1.0.5502541@]11,0,0
301,03MF,210,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,05MF,154,301 Fairway,0,05MF,[@1.0.5502541@]21,0,0
301,07SU,556,301 Fairway,0,07SU,[@1.0.5502541@]21,0,0
301,07MF,274,301 Conestoga,1,07MF,[@1.0.5502541@]11,0,0
301,03SA,394,301 Fairway,0,03SA,[@1.0.5502541@]21,0,0
301,03MF,270,301 Conestoga,1,03MF,[@1.0.5502541@]11,0,0
301,05MF,287,301 Conestoga,1,05MF,[@1.0.5502541@]11,0,0
